row_origin,topic,feature_id,title,implementation_status,lifecycle_stage,adr_ids,spec_ids,code_paths,doc_paths,test_paths
registry,other,feat:canonical-realtime-transfer-ops-001,Canonical realtime and transfer verb family,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2023;spc:2029,,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2023-canonical-realtime-and-transfer-verb-family.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml,
registry,other,feat:cert-001,CERT-001 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/gate-e-promotion.yml,docs/conformance/CURRENT_STATE.md;docs/conformance/gates/GATE_E_PROMOTION.md;docs/conformance/releases/0.3.18/CLAIMS.md;docs/conformance/releases/0.3.18/EVIDENCE_INDEX.md;docs/conformance/releases/0.3.18/artifacts/artifact-manifest.json;docs/conformance/releases/0.3.18/gate-results/gate-e-promotion.md,tools/ci/tests/test_evidence_registry.py;tools/ci/tests/test_gate_e_promotion.py
registry,other,feat:cert-002,CERT-002 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/gate-e-promotion.yml,docs/conformance/CURRENT_STATE.md;docs/conformance/RFC_SECURITY_EVIDENCE_MAP.md;docs/conformance/gates/GATE_E_PROMOTION.md;docs/conformance/releases/0.3.18/CLAIMS.md;docs/conformance/releases/0.3.18/EVIDENCE_INDEX.md;docs/conformance/releases/0.3.18/artifacts/artifact-manifest.json;docs/conformance/releases/0.3.18/gate-results/gate-c-conformance-security.md,tools/ci/tests/test_evidence_registry.py;tools/ci/tests/test_gate_e_promotion.py
registry,other,feat:columnbase-contract-001,ColumnBase contract,partial,active,adr:1002;adr:1053,spc:2026,,.ssot/adr/ADR-1002-package-dag-and-ownership.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2026-tigrbl-base-private-and-public-export-surface.yaml,
registry,other,feat:columnspec-contract-001,ColumnSpec contract,partial,active,adr:1003;adr:1052,spc:2025,,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml,
registry,other,feat:columnspec-datatype-attachment-point-001,ColumnSpec datatype attachment point,partial,active,adr:1003;adr:1052,spc:2025,pkgs/core/tigrbl_base/tests/test_column_datatype_lowering.py;pkgs/core/tigrbl_base/tigrbl_base/_base/_column_base.py;pkgs/core/tigrbl_core/tests/test_column_datatype_integration.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/column_spec.py,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;docs/conformance/NEXT_TARGETS.md,pkgs/core/tigrbl_base/tests/test_column_datatype_lowering.py;pkgs/core/tigrbl_core/tests/test_column_datatype_integration.py
registry,other,feat:datatype-adapter-registry-contract-001,Datatype adapter and registry contract,partial,active,adr:1003;adr:1052,spc:2025,.github/workflows/next-target-datatypes.yml;crates/tigrbl_rs_spec/src/datatypes/registry.rs;pkgs/core/tigrbl_core/tests/test_adapter_registry_contract.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/datatypes.py,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;docs/conformance/NEXT_TARGETS.md,crates/tigrbl_rs_spec/tests/spec_contract.rs;pkgs/core/tigrbl_core/tests/test_adapter_registry_contract.py
registry,other,feat:datatypespec-contract-001,DataTypeSpec contract,partial,active,adr:1003;adr:1052,spc:2025,,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml,
registry,other,feat:ddl-initialization-modes-001,DDL initialization modes,partial,active,adr:1055,spc:2033,,.ssot/adr/ADR-1055-ddl-surface-ownership-and-initialization-boundary.yaml;.ssot/specs/SPEC-2033-ddl-initialization-modes.yaml,
registry,other,feat:ddl-runtime-surface-001,DDL runtime surface,partial,active,adr:1015;adr:1055,spc:2032;spc:2033,,.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1055-ddl-surface-ownership-and-initialization-boundary.yaml;.ssot/specs/SPEC-2032-ddl-surface.yaml;.ssot/specs/SPEC-2033-ddl-initialization-modes.yaml,
registry,other,feat:default-canonical-engine-catalog-001,Default canonical engine catalog,partial,active,adr:1012;adr:1015;adr:1031;adr:1052;adr:1053,spc:2027,,.ssot/adr/ADR-1012-db-guards-and-transaction-guardrails.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1031-appspec-harness-and-uvicorn-projections-preserve-canonical-outcomes.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2027-engine-extension-surface.yaml,
registry,other,feat:default-canonical-engine-family-datatype-alignment-001,Default canonical engine-family datatype alignment,partial,active,adr:1012;adr:1015;adr:1031;adr:1052;adr:1053,spc:2027,.github/workflows/evidence-lanes.yml;pkgs/core/tigrbl_core/tests/test_engine_family_alignment.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/datatypes.py,.ssot/adr/ADR-1012-db-guards-and-transaction-guardrails.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1031-appspec-harness-and-uvicorn-projections-preserve-canonical-outcomes.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2027-engine-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;docs/conformance/NEXT_TARGETS.md,pkgs/core/tigrbl_core/tests/test_engine_family_alignment.py
registry,other,feat:defaultsession-concrete-session-class-001,DefaultSession concrete session class,partial,active,adr:1015;adr:1055,spc:2035;spc:2036;spc:2037,,.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1055-ddl-surface-ownership-and-initialization-boundary.yaml;.ssot/specs/SPEC-2035-engine-session-pairing.yaml;.ssot/specs/SPEC-2036-engine-session-interoperability.yaml;.ssot/specs/SPEC-2037-engine-session-plugin-capabilities.yaml,
registry,other,feat:depends-concrete-dependency-helper-001,Depends concrete dependency helper,partial,active,adr:1011;adr:1032;adr:1054,spc:2044,,.ssot/adr/ADR-1011-security-deps-and-deps-ordering.yaml;.ssot/adr/ADR-1032-status-auth-and-error-projections-derive-from-canonical-outcomes.yaml;.ssot/adr/ADR-1054-middleware-extension-surface-contract.yaml;.ssot/specs/SPEC-2044-concrete-dependency-helper-surface.yaml,
registry,other,feat:engine-datatype-lowering-registry-bridge-001,Engine datatype lowering and registry bridge,partial,active,adr:1003;adr:1012;adr:1015;adr:1031;adr:1052;adr:1053,spc:2025;spc:2027,.github/workflows/next-target-datatypes.yml;crates/tigrbl_rs_spec/src/datatypes/bridge.rs;crates/tigrbl_rs_spec/src/datatypes/engine_registry.rs;pkgs/core/tigrbl_core/tests/test_engine_bridge_lowering.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/datatypes.py,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1012-db-guards-and-transaction-guardrails.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1031-appspec-harness-and-uvicorn-projections-preserve-canonical-outcomes.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml;.ssot/specs/SPEC-2027-engine-extension-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;docs/conformance/NEXT_TARGETS.md,crates/tigrbl_rs_spec/tests/spec_contract.rs;pkgs/core/tigrbl_core/tests/test_engine_bridge_lowering.py
registry,other,feat:engine-extension-surface-001,Engine extension surface,partial,active,adr:1012;adr:1015;adr:1031;adr:1052;adr:1053,spc:2027,,.ssot/adr/ADR-1012-db-guards-and-transaction-guardrails.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1031-appspec-harness-and-uvicorn-projections-preserve-canonical-outcomes.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2027-engine-extension-surface.yaml,
registry,other,feat:engine-resolver-multi-table-rpc-001,Engine resolver and multi-table RPC parity under Uvicorn,partial,active,adr:1012;adr:1015;adr:1031;adr:1052;adr:1053;adr:1055,spc:2011;spc:2027;spc:2034,,.ssot/adr/ADR-1012-db-guards-and-transaction-guardrails.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1031-appspec-harness-and-uvicorn-projections-preserve-canonical-outcomes.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/adr/ADR-1055-ddl-surface-ownership-and-initialization-boundary.yaml;.ssot/specs/SPEC-2011-appspec-harness-uvicorn-parity.yaml;.ssot/specs/SPEC-2027-engine-extension-surface.yaml;.ssot/specs/SPEC-2034-engine-interoperability.yaml,
registry,other,feat:engine-resolver-precedence-001,Engine resolver precedence,partial,active,adr:1012;adr:1015;adr:1031;adr:1052;adr:1053,spc:2011;spc:2027,,.ssot/adr/ADR-1012-db-guards-and-transaction-guardrails.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1031-appspec-harness-and-uvicorn-projections-preserve-canonical-outcomes.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2011-appspec-harness-uvicorn-parity.yaml;.ssot/specs/SPEC-2027-engine-extension-surface.yaml,
registry,other,feat:engine-session-runtime-surface-001,Engine session runtime surface,partial,active,adr:1015;adr:1055,spc:2035;spc:2036;spc:2037,,.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1055-ddl-surface-ownership-and-initialization-boundary.yaml;.ssot/specs/SPEC-2035-engine-session-pairing.yaml;.ssot/specs/SPEC-2036-engine-session-interoperability.yaml;.ssot/specs/SPEC-2037-engine-session-plugin-capabilities.yaml,
registry,other,feat:engine-surface-contract-001,Engine surface contract and datatype bridge,partial,active,adr:1012;adr:1015;adr:1031;adr:1052;adr:1053;adr:1055,spc:2027;spc:2034,,.ssot/adr/ADR-1012-db-guards-and-transaction-guardrails.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1031-appspec-harness-and-uvicorn-projections-preserve-canonical-outcomes.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/adr/ADR-1055-ddl-surface-ownership-and-initialization-boundary.yaml;.ssot/specs/SPEC-2027-engine-extension-surface.yaml;.ssot/specs/SPEC-2034-engine-interoperability.yaml,
registry,other,feat:engine-surface-plugin-resolution-001,Engine plugin registration and resolution,partial,active,adr:1012;adr:1015;adr:1031;adr:1052;adr:1053;adr:1055,spc:2027;spc:2037,,.ssot/adr/ADR-1012-db-guards-and-transaction-guardrails.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1031-appspec-harness-and-uvicorn-projections-preserve-canonical-outcomes.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/adr/ADR-1055-ddl-surface-ownership-and-initialization-boundary.yaml;.ssot/specs/SPEC-2027-engine-extension-surface.yaml;.ssot/specs/SPEC-2037-engine-session-plugin-capabilities.yaml,
registry,other,feat:engine-surface-public-projection-001,Engine public and base projection,partial,active,adr:1012;adr:1015;adr:1031;adr:1052;adr:1053,spc:2027,,.ssot/adr/ADR-1012-db-guards-and-transaction-guardrails.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1031-appspec-harness-and-uvicorn-projections-preserve-canonical-outcomes.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2027-engine-extension-surface.yaml,
registry,other,feat:enginebase-contract-001,EngineBase contract,partial,active,adr:1002;adr:1053,spc:2026,,.ssot/adr/ADR-1002-package-dag-and-ownership.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2026-tigrbl-base-private-and-public-export-surface.yaml,
registry,other,feat:enginedatatypebridge-contract-001,EngineDatatypeBridge contract,partial,active,adr:1003;adr:1052,spc:2025,,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml,
registry,other,feat:engineproviderbase-contract-001,EngineProviderBase contract,partial,active,adr:1002;adr:1053,spc:2026,,.ssot/adr/ADR-1002-package-dag-and-ownership.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2026-tigrbl-base-private-and-public-export-surface.yaml,
registry,other,feat:engineproviderspec-contract-001,EngineProviderSpec contract,partial,active,adr:1003;adr:1052,spc:2025,,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml,
registry,other,feat:engineregistry-contract-001,EngineRegistry contract,partial,active,adr:1003;adr:1052,spc:2025,,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml,
registry,other,feat:enginespec-contract-001,EngineSpec contract,partial,active,adr:1003;adr:1052,spc:2025,,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml,
registry,other,feat:enginetypelowerer-protocol-001,EngineTypeLowerer protocol,partial,active,adr:1003;adr:1052,spc:2025,,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml,
registry,other,feat:ensure-schemas-runtime-surface-001,ensure_schemas runtime surface,partial,active,adr:1055,spc:2031,,.ssot/adr/ADR-1055-ddl-surface-ownership-and-initialization-boundary.yaml;.ssot/specs/SPEC-2031-database-schema-surface.yaml,
registry,other,feat:evid-001,EVID-001 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/EVIDENCE_INDEX.md;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/releases/0.3.18/EVIDENCE_INDEX.md,tools/ci/tests/test_evidence_registry.py
registry,other,feat:evid-002,EVID-002 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/EVIDENCE_INDEX.md;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/releases/0.3.18/EVIDENCE_INDEX.md,tools/ci/tests/test_evidence_registry.py
registry,other,feat:evid-003,EVID-003 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/releases/0.3.18/CLAIMS.md;docs/conformance/releases/0.3.18/CURRENT_TARGET_SNAPSHOT.md;docs/conformance/releases/0.3.18/EVIDENCE_INDEX.md;docs/conformance/releases/0.3.18/RELEASE_NOTES.md;docs/conformance/releases/0.3.18/artifacts/artifact-manifest.json;docs/conformance/releases/0.3.18/artifacts/clean-room-package-manifest.json;docs/conformance/releases/0.3.18/artifacts/installed-package-smoke-manifest.json,tools/ci/tests/test_evidence_registry.py;tools/ci/tests/test_governance_validators.py
registry,other,feat:evid-004,EVID-004 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/EVIDENCE_INDEX.md;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/releases/0.3.18/EVIDENCE_INDEX.md,tools/ci/tests/test_evidence_registry.py
registry,other,feat:evid-005,EVID-005 feature,implemented,active,,,.github/workflows/evidence-lanes.yml,docs/conformance/dev/0.3.18.dev1/BUILD_NOTES.md;docs/conformance/dev/0.3.18.dev1/gate-results/clean-room-package.md;docs/conformance/releases/0.3.18/EVIDENCE_INDEX.md;docs/conformance/releases/0.3.18/artifacts/artifact-manifest.json,tools/ci/tests/test_evidence_registry.py;tools/conformance/clean_room_package_smoke.py
registry,other,feat:evid-006,EVID-006 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/EVIDENCE_INDEX.md;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/releases/0.3.18/EVIDENCE_INDEX.md,tools/ci/tests/test_evidence_registry.py
registry,other,feat:factories-001,Canonical factories and shortcut re-exports,implemented,active,,spc:2009,,.ssot/reports/validation.report.json;.ssot/specs/SPEC-2009-factories-canonicalization.yaml,pkgs/core/tigrbl_tests/tests/unit/test_http_route_registration.py
registry,other,feat:fieldspec-contract-001,FieldSpec contract,partial,active,adr:1003;adr:1052,spc:2025,,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml,
registry,other,feat:foreignkeybase-contract-001,ForeignKeyBase contract,partial,active,adr:1002;adr:1053,spc:2026,,.ssot/adr/ADR-1002-package-dag-and-ownership.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2026-tigrbl-base-private-and-public-export-surface.yaml,
registry,other,feat:foreignkeybase-public-projection-001,ForeignKeyBase public projection,partial,active,adr:1002;adr:1053,spc:2026,,.ssot/adr/ADR-1002-package-dag-and-ownership.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2026-tigrbl-base-private-and-public-export-surface.yaml,
registry,other,feat:foreignkeyspec-contract-001,ForeignKeySpec contract,partial,active,adr:1003;adr:1052,spc:2025,,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml,
registry,other,feat:gate-001,GATE-001 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/CLAIM_REGISTRY.md;docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/dev/0.3.18.dev1/gate-results/policy-governance.md,tools/ci/tests/test_evidence_registry.py;tools/ci/tests/test_governance_validators.py;tools/ci/tests/test_path_length_policy.py
registry,other,feat:gate-002,GATE-002 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/CLAIM_REGISTRY.md;docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/dev/0.3.18.dev1/gate-results/policy-governance.md,tools/ci/tests/test_evidence_registry.py;tools/ci/tests/test_governance_validators.py;tools/ci/tests/test_path_length_policy.py
registry,other,feat:gate-003,GATE-003 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/CLAIM_REGISTRY.md;docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/dev/0.3.18.dev1/gate-results/policy-governance.md,tools/ci/tests/test_evidence_registry.py;tools/ci/tests/test_governance_validators.py;tools/ci/tests/test_path_length_policy.py
registry,other,feat:gate-004,GATE-004 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/CLAIM_REGISTRY.md;docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/dev/0.3.18.dev1/gate-results/policy-governance.md,tools/ci/tests/test_evidence_registry.py;tools/ci/tests/test_governance_validators.py;tools/ci/tests/test_path_length_policy.py
registry,other,feat:gate-005,GATE-005 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/CLAIM_REGISTRY.md;docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/dev/0.3.18.dev1/gate-results/policy-governance.md,tools/ci/tests/test_evidence_registry.py;tools/ci/tests/test_governance_validators.py;tools/ci/tests/test_path_length_policy.py
registry,other,feat:gate-006,GATE-006 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/CLAIM_REGISTRY.md;docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/dev/0.3.18.dev1/gate-results/policy-governance.md,tools/ci/tests/test_evidence_registry.py;tools/ci/tests/test_governance_validators.py;tools/ci/tests/test_path_length_policy.py
registry,other,feat:gate-007,GATE-007 feature,implemented,active,,,.github/workflows/gate-b-surface-closure.yml;.github/workflows/policy-governance.yml,docs/conformance/CLAIM_REGISTRY.md;docs/conformance/CURRENT_STATE.md;docs/conformance/CURRENT_TARGET.md;docs/conformance/audit/2026/p10-gate-b/README.md;docs/conformance/dev/0.3.18.dev1/gate-results/gate-b-surface-closure.md;docs/conformance/gates/GATE_B_SURFACE_CLOSURE.md;docs/conformance/releases/0.3.18/gate-results/gate-b-surface-closure.md,tools/ci/tests/test_gate_b_surface_closure.py
registry,other,feat:gate-008,GATE-008 feature,implemented,active,,,.github/workflows/gate-b-surface-closure.yml;.github/workflows/policy-governance.yml;tools/ci/tests/test_gate_b_surface_closure.py;tools/ci/validate_gate_b_surface_closure.py,docs/conformance/audit/2026/p10-gate-b/README.md;docs/conformance/dev/0.3.18.dev1/gate-results/gate-b-surface-closure.md;docs/conformance/gates/GATE_B_SURFACE_CLOSURE.md,tools/ci/tests/test_gate_b_surface_closure.py;tools/ci/tests/test_governance_validators.py
registry,other,feat:gate-009,GATE-009 feature,implemented,active,,,.github/workflows/gate-c-conformance-security.yml;.github/workflows/policy-governance.yml,docs/conformance/CURRENT_STATE.md;docs/conformance/CURRENT_TARGET.md;docs/conformance/RFC_SECURITY_EVIDENCE_MAP.md;docs/conformance/audit/2026/p11-gate-c/README.md;docs/conformance/dev/0.3.18.dev1/gate-results/gate-c-conformance-security.md;docs/conformance/gates/GATE_C_CONFORMANCE_SECURITY.md;docs/conformance/releases/0.3.18/gate-results/gate-c-conformance-security.md,pkgs/core/tigrbl_tests/tests/i9n/test_jsonrpc_batch_behavior.py;pkgs/core/tigrbl_tests/tests/i9n/test_mountable_lens_uvicorn.py;pkgs/core/tigrbl_tests/tests/i9n/test_mountable_openapi_uvicorn.py;pkgs/core/tigrbl_tests/tests/i9n/test_mountable_openrpc_uvicorn.py;pkgs/core/tigrbl_tests/tests/i9n/test_mountable_swagger_uvicorn.py;pkgs/core/tigrbl_tests/tests/security/test_schemes.py;pkgs/core/tigrbl_tests/tests/unit/test_authorize_runtime_secdep.py;pkgs/core/tigrbl_tests/tests/unit/test_docs_security_parity.py;pkgs/core/tigrbl_tests/tests/unit/test_jsonrpc_openrpc.py;pkgs/core/tigrbl_tests/tests/unit/test_openapi_documentation_security_behavior.py;pkgs/core/tigrbl_tests/tests/unit/test_openrpc_documentation_security_behavior.py;pkgs/core/tigrbl_tests/tests/unit/test_phase5_spec_snapshots.py;tools/ci/tests/test_gate_c_conformance_security.py;tools/ci/tests/test_http_auth_challenges.py
registry,other,feat:gate-010,GATE-010 feature,implemented,active,,,.github/workflows/gate-c-conformance-security.yml;.github/workflows/policy-governance.yml,docs/conformance/dev/0.3.18.dev1/gate-results/gate-c-conformance-security.md;docs/conformance/gates/GATE_C_CONFORMANCE_SECURITY.md;docs/conformance/releases/0.3.18/gate-results/gate-c-conformance-security.md,tools/ci/tests/test_gate_c_conformance_security.py;tools/ci/validate_gate_c_conformance_security.py
registry,other,feat:gate-011,GATE-011 feature,implemented,active,,,.github/workflows/gate-d-reproducibility.yml,docs/conformance/CURRENT_STATE.md;docs/conformance/CURRENT_TARGET.md;docs/conformance/audit/2026/p12-gate-d/README.md;docs/conformance/dev/0.3.18.dev1/artifacts/clean-room-package-manifest.json;docs/conformance/dev/0.3.18.dev1/artifacts/installed-package-smoke-manifest.json;docs/conformance/dev/0.3.18.dev1/gate-results/gate-d-reproducibility.md;docs/conformance/gates/GATE_D_REPRODUCIBILITY.md,tools/ci/tests/test_gate_d_reproducibility.py
registry,other,feat:gate-012,GATE-012 feature,implemented,active,,,.github/workflows/gate-d-reproducibility.yml;tools/ci/validate_gate_d_reproducibility.py,docs/conformance/gates/GATE_D_REPRODUCIBILITY.md,tools/ci/tests/test_gate_d_reproducibility.py
